Player_Name,Age,Position,Continent,Minutes_Played,Goals,Assists,Defensive_Impact,Injury_Days,Market_Value_M,Contract_Years_Left,Coach_Trust_Score,Saves,Contract_Renewed
Player_322,28,Forward,Africa,2489,4,7.0,53,2.0,18.6,3,85,0,1
Player_323,25,Forward,Europe,2843,26,2.0,20,24.0,28.8,0,71,0,1
Player_324,31,Forward,Asia,1396,16,3.0,65,57.0,6.5,0,36,0,0
Player_325,29,Midfielder,Africa,1967,5,7.0,41,17.0,7.7,1,37,0,1
Player_326,31,Forward,Africa,1446,16,4.0,35,33.0,23.1,3,53,0,0
Player_327,29,Midfielder,South America,2001,3,2.0,57,76.0,,1,54,0,1
Player_328,20,Goalkeeper,Asia,2489,0,0.0,78,28.0,14.2,3,73,99,1
Player_329,26,Midfielder,Asia,868,5,3.0,72,77.0,23.5,1,40,0,0
Player_330,29,Defender,Asia,2489,2,3.0,95,0.0,25.1,3,61,0,1
Player_331,28,Defender,South America,1648,1,1.0,84,36.0,1.0,1,45,0,0
Player_332,23,Forward,South America,1444,10,4.0,76,26.0,1.0,1,36,0,0
Player_333,30,Goalkeeper,South America,3400,0,0.0,46,0.0,46.1,2,80,63,1
Player_334,28,Goalkeeper,Europe,618,0,0.0,70,24.0,31.9,3,29,92,0
Player_335,22,Goalkeeper,Europe,2353,0,0.0,56,9.0,3.1,2,84,115,1
Player_336,25,Forward,Europe,2222,3,4.0,39,70.0,1.3,2,96,0,1
Player_337,29,Goalkeeper,Asia,2368,0,0.0,95,25.0,23.8,3,74,126,1
Player_338,30,Midfielder,South America,1824,0,6.0,57,16.0,36.6,3,38,0,0
Player_339,25,Defender,Europe,2234,3,0.0,60,22.0,36.0,2,67,0,1
Player_340,18,Midfielder,Asia,2571,3,2.0,60,14.0,8.9,3,41,0,0
Player_341,29,Forward,South America,2964,15,1.0,36,17.0,27.0,3,85,0,1
Player_342,23,Forward,Europe,2249,14,9.0,50,33.0,19.3,0,96,0,1
Player_343,27,Midfielder,Africa,1683,11,9.0,63,8.0,22.4,2,51,0,0
Player_344,26,Goalkeeper,Africa,2386,0,0.0,95,39.0,20.9,3,89,59,1
Player_345,27,Goalkeeper,South America,3285,0,0.0,66,1.0,8.2,1,58,66,1
Player_346,24,Forward,Europe,1356,12,7.0,26,48.0,25.7,1,60,0,1
Player_347,23,Goalkeeper,Asia,2712,0,0.0,53,35.0,20.6,3,83,54,1
Player_348,22,Midfielder,Asia,2558,2,8.0,49,34.0,1.0,0,83,0,1
Player_349,28,Forward,Africa,1781,15,5.0,31,0.0,1.0,1,50,0,1
Player_350,19,Goalkeeper,South America,2257,0,0.0,66,31.0,13.5,1,70,111,1
Player_351,27,Defender,South America,2389,2,0.0,81,30.0,2.7,2,71,0,1
Player_352,25,Goalkeeper,South America,2119,0,0.0,75,46.0,34.2,3,55,108,0
Player_353,31,Forward,Europe,2432,18,11.0,55,22.0,33.7,1,77,0,1
Player_354,26,Midfielder,South America,1989,12,3.0,92,27.0,1.0,3,50,0,0
Player_355,18,Defender,Europe,2575,3,0.0,71,57.0,10.4,3,59,0,0
Player_356,31,Midfielder,Asia,3377,6,11.0,90,3.0,10.7,0,93,0,1
Player_357,32,Goalkeeper,Europe,2537,0,0.0,56,57.0,10.0,1,69,100,1
Player_358,32,Goalkeeper,Africa,2712,0,0.0,76,27.0,18.7,1,83,14,1
Player_359,24,Defender,Africa,2344,0,2.0,66,53.0,41.6,2,68,0,1
Player_360,25,Forward,Africa,2155,9,5.0,28,0.0,27.3,3,84,0,1
Player_361,22,Midfielder,Africa,2737,3,8.0,82,17.0,24.8,2,67,0,1
Player_362,25,Goalkeeper,Africa,2076,0,0.0,58,14.0,1.0,2,67,81,1
Player_363,24,Forward,South America,2055,11,6.0,53,5.0,1.0,2,59,0,1
Player_364,24,Goalkeeper,Asia,1988,0,0.0,58,0.0,11.2,0,47,107,1
Player_365,23,Defender,Europe,1952,0,1.0,57,29.0,1.0,3,39,0,0
Player_366,27,Defender,Asia,2310,7,2.0,54,16.0,1.0,2,73,0,1
Player_367,22,Defender,Europe,3500,3,0.0,68,5.0,44.1,0,70,0,1
Player_368,33,Forward,South America,2688,14,6.0,45,0.0,13.8,1,87,0,1
Player_369,25,Defender,Europe,1356,1,5.0,88,16.0,32.3,2,39,0,0
Player_370,19,Forward,South America,1645,21,4.0,36,12.0,46.6,1,69,0,1
Player_371,34,Midfielder,South America,2104,7,0.0,92,0.0,,1,58,0,1
Player_372,23,Defender,Europe,1697,0,0.0,61,34.0,1.4,3,48,0,0
Player_373,30,Forward,Europe,1892,7,4.0,57,21.0,10.0,2,52,0,0
Player_374,21,Midfielder,Africa,2608,7,5.0,57,0.0,26.0,0,93,0,1
Player_375,23,Midfielder,Africa,2475,0,4.0,69,0.0,4.0,3,64,0,1
Player_376,27,Forward,South America,2087,0,0.0,30,27.0,1.0,3,67,0,0
Player_377,23,Forward,Africa,3033,9,6.0,42,0.0,29.5,2,78,0,1
Player_378,28,Defender,Africa,3400,0,5.0,65,23.0,17.3,1,68,0,1
Player_379,23,Midfielder,South America,2397,0,10.0,63,0.0,11.2,1,93,0,1
Player_380,23,Forward,Asia,2415,7,7.0,50,54.0,15.4,1,85,0,1
Player_381,26,Midfielder,South America,2977,3,,67,16.0,19.4,0,78,0,1
Player_382,25,Forward,Europe,2328,21,7.0,53,8.0,4.7,3,89,0,1
Player_383,29,Goalkeeper,South America,3083,0,0.0,60,13.0,1.0,0,69,119,1
Player_384,24,Forward,Asia,2584,10,5.0,22,19.0,1.0,1,72,0,1
Player_385,19,Forward,Asia,2923,16,6.0,62,0.0,44.2,1,88,0,1
Player_386,25,Goalkeeper,Europe,2881,0,0.0,53,1.0,8.9,1,67,58,1
Player_387,30,Midfielder,South America,2044,7,4.0,42,23.0,1.0,2,73,0,1
Player_388,20,Defender,Europe,3392,3,2.0,88,1.0,26.2,0,77,0,1
Player_389,27,Defender,Europe,2963,3,2.0,45,0.0,16.2,2,76,0,1
Player_390,21,Midfielder,Asia,3400,12,9.0,71,13.0,,0,76,0,1
Player_391,27,Forward,Africa,120,4,6.0,37,0.0,5.1,3,38,0,0
Player_392,33,Forward,South America,2533,3,6.0,20,39.0,10.9,1,73,0,1
Player_393,31,Forward,Asia,1427,3,3.0,55,0.0,1.0,0,38,0,1
Player_394,28,Goalkeeper,Europe,2920,0,0.0,63,9.0,35.3,2,46,78,1
Player_395,26,Goalkeeper,Europe,2469,0,0.0,62,18.0,1.0,2,65,103,1
Player_396,22,Goalkeeper,Asia,2235,0,0.0,76,11.0,20.6,3,60,83,0
Player_397,28,Midfielder,Africa,3500,6,4.0,73,32.0,1.0,0,92,0,1
Player_398,24,Forward,Asia,3500,14,8.0,20,3.0,13.7,2,63,0,1
Player_399,32,Goalkeeper,Europe,1685,0,0.0,61,22.0,1.0,1,39,99,0
Player_400,24,Goalkeeper,Asia,2143,0,0.0,62,0.0,22.8,0,100,90,1
Player_401,26,Goalkeeper,Europe,2615,0,0.0,50,52.0,21.0,0,99,68,1
Player_402,33,Defender,Asia,2665,3,2.0,66,42.0,20.1,3,45,0,0
Player_403,21,Defender,Africa,2088,2,1.0,88,0.0,20.2,1,47,0,1
Player_404,29,Forward,Africa,2143,14,2.0,59,38.0,26.8,2,73,0,1
Player_405,28,Midfielder,South America,1775,9,13.0,86,3.0,23.4,2,25,0,0
Player_406,28,Defender,Europe,2470,0,0.0,65,11.0,1.0,2,80,0,1
Player_407,27,Goalkeeper,Europe,2083,0,0.0,58,38.0,42.8,2,67,71,1
Player_408,27,Goalkeeper,Africa,1985,0,0.0,67,32.0,,0,64,92,1
Player_409,24,Midfielder,Africa,2146,5,0.0,92,18.0,24.6,3,89,0,1
Player_410,21,Defender,Europe,30,2,1.0,82,0.0,16.5,1,35,0,0
Player_411,27,Defender,Europe,3500,2,0.0,59,15.0,4.6,0,87,0,1
Player_412,24,Goalkeeper,South America,3500,0,0.0,26,10.0,2.4,1,50,52,1
Player_413,26,Goalkeeper,Africa,3800,0,0.0,89,24.0,8.9,1,81,76,1
Player_414,23,Goalkeeper,Europe,1507,0,0.0,43,10.0,20.4,3,43,77,0
Player_415,22,Midfielder,Europe,2564,0,10.0,54,2.0,1.0,2,67,0,1
Player_416,29,Defender,South America,2509,3,3.0,53,11.0,6.3,0,94,0,1
Player_417,21,Defender,Europe,2736,3,5.0,63,32.0,52.2,3,65,0,1
Player_418,19,Midfielder,Europe,1071,8,0.0,64,26.0,20.8,1,51,0,0
Player_419,26,Forward,Africa,2967,6,2.0,28,34.0,31.5,3,81,0,1
Player_420,30,Midfielder,Africa,1493,12,13.0,81,,1.0,2,37,0,0
Player_421,23,Midfielder,Africa,2632,1,10.0,90,31.0,,3,60,0,0
Player_422,22,Forward,Africa,2949,16,4.0,33,,1.9,0,100,0,1
Player_423,20,Midfielder,Africa,2313,10,1.0,72,36.0,18.2,1,100,0,1
Player_424,19,Forward,Africa,2835,10,7.0,46,3.0,21.4,1,47,0,1
Player_425,28,Forward,Asia,2378,15,8.0,45,20.0,4.8,3,64,0,1
Player_426,30,Midfielder,South America,3061,5,7.0,56,41.0,28.0,3,100,0,1
Player_427,22,Defender,Africa,1973,2,3.0,66,0.0,31.2,1,55,0,1
Player_428,22,Midfielder,Europe,3013,10,7.0,71,29.0,5.1,3,75,0,1
Player_429,18,Midfielder,Asia,2725,0,13.0,65,13.0,8.6,1,70,0,1
Player_430,31,Defender,Europe,707,4,2.0,51,0.0,43.1,2,30,0,0
Player_431,21,Defender,South America,60,4,2.0,55,22.0,2.6,1,61,0,0
Player_432,30,Forward,Europe,2519,14,10.0,39,0.0,24.7,3,100,0,1
Player_433,21,Goalkeeper,Asia,1983,0,0.0,76,16.0,3.3,0,61,159,1
Player_434,26,Midfielder,Africa,1657,0,8.0,86,27.0,18.0,0,36,0,1
Player_435,21,Forward,Asia,2700,17,0.0,63,29.0,39.0,3,54,0,0
Player_436,20,Forward,Asia,2110,15,10.0,50,13.0,2.6,3,93,0,1
Player_437,22,Goalkeeper,Africa,3177,0,0.0,65,49.0,28.2,2,72,74,1
Player_438,24,Defender,Asia,2456,2,,67,19.0,1.0,0,81,0,1
Player_439,22,Midfielder,Europe,1508,0,0.0,49,3.0,47.3,3,37,0,0
Player_440,26,Goalkeeper,Africa,2440,0,0.0,71,16.0,1.0,1,96,144,1
Player_441,19,Forward,Asia,1585,10,2.0,47,3.0,50.5,3,62,0,0
Player_442,26,Goalkeeper,Africa,2816,0,0.0,86,6.0,5.8,3,76,115,1
Player_443,26,Goalkeeper,Asia,1253,0,0.0,57,16.0,16.9,2,74,48,1
Player_444,28,Forward,Europe,3093,25,3.0,47,29.0,20.9,3,73,0,1
Player_445,27,Goalkeeper,South America,680,0,0.0,80,20.0,14.7,3,75,69,0
Player_446,24,Goalkeeper,Europe,3394,0,0.0,57,6.0,15.8,1,87,96,1
Player_447,20,Midfielder,Africa,1880,3,,76,26.0,1.0,1,60,0,1
Player_448,27,Midfielder,Africa,3030,7,11.0,76,44.0,25.8,2,73,0,1
Player_449,35,Forward,South America,2733,15,1.0,20,23.0,20.2,2,65,0,1
Player_450,26,Forward,South America,3153,16,1.0,38,1.0,12.2,1,68,0,1
Player_451,24,Forward,Europe,1446,11,3.0,20,59.0,34.3,0,39,0,0
Player_452,26,Goalkeeper,Asia,1497,0,0.0,95,55.0,20.4,3,60,95,0
Player_453,20,Goalkeeper,Africa,1952,0,,71,8.0,14.7,3,43,87,0
Player_454,26,Midfielder,Europe,1563,3,1.0,84,,35.3,2,65,0,1
Player_455,24,Defender,Asia,638,1,1.0,54,7.0,41.0,3,54,0,0
Player_456,22,Midfielder,Africa,1241,4,6.0,77,7.0,25.7,3,74,0,0
Player_457,29,Forward,Africa,2171,10,3.0,57,5.0,18.7,3,75,0,1
Player_458,23,Forward,Africa,1376,13,4.0,47,7.0,36.3,3,31,0,0
Player_459,32,Forward,Africa,1151,14,6.0,28,26.0,37.2,1,20,0,0
Player_460,28,Defender,Africa,704,0,5.0,61,0.0,15.0,3,76,0,0
Player_461,18,Forward,Africa,1569,20,10.0,38,0.0,49.4,3,68,0,0
Player_462,28,Defender,Asia,1712,1,1.0,74,47.0,31.2,2,28,0,0
Player_463,31,Goalkeeper,Europe,2387,0,0.0,80,47.0,1.3,1,74,74,1
Player_464,19,Defender,South America,2408,7,0.0,69,30.0,19.8,0,73,0,1
Player_465,20,Forward,Africa,2339,7,0.0,57,37.0,18.8,2,78,0,1
Player_466,30,Goalkeeper,Asia,2334,0,0.0,83,12.0,37.7,1,79,95,1
Player_467,20,Goalkeeper,Europe,120,0,0.0,74,1.0,8.4,2,32,58,0
Player_468,34,Defender,Asia,2998,5,0.0,71,0.0,7.6,2,61,0,1
Player_469,30,Midfielder,Africa,1962,10,9.0,95,0.0,36.9,1,62,0,1
Player_470,22,Goalkeeper,Asia,2804,0,0.0,75,13.0,5.6,0,64,151,1
Player_471,26,Goalkeeper,South America,2669,0,0.0,58,2.0,34.2,0,54,77,1
Player_472,26,Defender,Africa,2266,1,2.0,80,32.0,3.2,3,70,0,1
Player_473,30,Midfielder,Africa,2736,0,8.0,40,18.0,46.5,3,60,0,1
Player_474,22,Midfielder,Asia,2658,0,4.0,78,5.0,14.5,1,86,0,1
Player_475,27,Defender,Asia,2360,1,2.0,68,27.0,10.5,2,72,0,1
Player_476,22,Forward,South America,2178,7,1.0,43,22.0,29.7,0,68,0,1
Player_477,27,Forward,Africa,2530,14,2.0,42,25.0,18.1,1,43,0,1
Player_478,26,Goalkeeper,Africa,3400,0,0.0,64,3.0,23.6,1,79,125,1
Player_479,20,Midfielder,Asia,2638,8,6.0,75,38.0,31.1,0,57,0,1
Player_480,29,Midfielder,South America,2161,6,7.0,67,41.0,16.7,0,58,0,1
Player_481,24,Goalkeeper,South America,2307,0,0.0,88,30.0,5.2,0,100,97,1
Player_482,31,Defender,Africa,30,1,3.0,82,42.0,33.9,1,58,0,0
Player_483,24,Forward,South America,1856,13,7.0,36,39.0,39.8,2,31,0,0
Player_484,22,Defender,South America,2115,2,0.0,90,26.0,18.6,2,53,0,1
Player_485,20,Goalkeeper,Asia,2368,0,0.0,38,38.0,15.6,1,100,159,1
Player_486,25,Midfielder,Africa,2136,9,13.0,45,,8.7,1,83,0,1
Player_487,27,Forward,Asia,2841,4,0.0,52,1.0,1.0,0,77,0,1
Player_488,29,Forward,Europe,2126,9,,34,0.0,7.3,0,82,0,1
Player_489,27,Forward,Asia,2300,6,4.0,20,21.0,,1,52,0,1
Player_490,23,Goalkeeper,Europe,2397,0,0.0,88,9.0,7.6,2,45,93,1
Player_491,34,Forward,Europe,2366,11,5.0,39,1.0,30.3,0,78,0,1
Player_492,26,Midfielder,Asia,1614,11,9.0,61,38.0,10.5,2,33,0,0
Player_493,22,Goalkeeper,Asia,1137,0,0.0,77,0.0,1.0,0,20,87,0
Player_494,25,Goalkeeper,Africa,2003,0,0.0,54,0.0,25.0,0,66,99,1
Player_495,22,Midfielder,South America,2308,11,9.0,63,23.0,14.4,2,75,0,1
Player_496,24,Forward,Asia,2101,13,2.0,24,0.0,1.0,2,56,0,1
Player_497,26,Forward,Europe,1664,15,5.0,20,31.0,30.2,1,30,0,0
Player_498,27,Defender,Europe,1686,2,0.0,43,10.0,16.1,2,39,0,0
Player_499,21,Defender,South America,1960,2,1.0,72,4.0,35.6,3,27,0,0
Player_500,27,Forward,Africa,2909,14,4.0,32,38.0,1.0,0,60,0,1
Player_501,24,Goalkeeper,South America,2942,0,0.0,75,0.0,13.3,3,65,68,1
Player_502,29,Midfielder,South America,1376,12,10.0,86,8.0,15.8,0,23,0,0
Player_503,23,Defender,Europe,2496,4,0.0,64,14.0,1.0,1,83,0,1
Player_504,23,Forward,South America,2082,9,2.0,39,13.0,12.4,1,64,0,1
Player_505,27,Midfielder,Europe,60,12,7.0,84,0.0,20.4,3,28,0,0
Player_506,20,Goalkeeper,Asia,1756,0,0.0,87,37.0,21.6,2,22,84,0
Player_507,27,Goalkeeper,Africa,2305,0,0.0,42,0.0,17.0,3,83,24,1
Player_508,25,Goalkeeper,Asia,2285,0,0.0,82,,26.7,3,63,32,0
Player_509,24,Forward,Europe,2800,20,7.0,46,25.0,9.7,2,73,0,1
Player_510,32,Goalkeeper,Asia,1634,0,0.0,94,11.0,37.9,0,23,107,0
Player_511,23,Goalkeeper,Asia,1350,0,0.0,73,38.0,,0,22,87,0
Player_512,25,Defender,Asia,2528,3,1.0,95,,12.8,2,50,0,1
Player_513,24,Midfielder,South America,1998,9,8.0,52,21.0,28.1,1,67,0,1
Player_514,29,Goalkeeper,Africa,2656,0,0.0,70,,36.7,0,55,79,1
Player_515,22,Forward,South America,2427,19,3.0,20,,31.7,1,83,0,1
Player_516,27,Goalkeeper,South America,2032,0,0.0,50,28.0,5.5,1,100,107,1
Player_517,23,Forward,South America,1833,11,4.0,56,21.0,7.0,2,73,0,1
Player_518,26,Midfielder,Asia,2661,3,8.0,74,0.0,48.2,2,94,0,1
Player_519,24,Goalkeeper,Asia,1538,0,0.0,75,19.0,23.3,2,47,105,0
Player_520,31,Midfielder,Africa,2540,1,12.0,94,81.0,1.1,2,78,0,1
Player_521,18,Midfielder,Asia,2531,3,14.0,58,0.0,10.9,2,45,0,1
Player_522,29,Goalkeeper,Asia,960,0,0.0,70,0.0,,3,69,100,0
Player_523,22,Midfielder,Europe,2181,6,8.0,49,29.0,1.0,1,65,0,1
Player_524,24,Defender,Africa,2579,2,0.0,55,21.0,16.8,2,66,0,1
Player_525,24,Goalkeeper,Europe,2617,0,0.0,62,16.0,50.5,1,53,34,1
Player_526,29,Defender,Europe,1792,1,0.0,66,49.0,30.0,3,57,0,0
Player_527,20,Forward,Europe,1509,0,2.0,54,28.0,14.7,1,44,0,0
Player_528,23,Midfielder,Asia,2322,9,0.0,74,36.0,11.8,1,85,0,1
Player_529,37,Midfielder,Europe,2137,7,4.0,72,27.0,,1,59,0,1
Player_530,26,Defender,Asia,3077,2,,66,32.0,22.2,2,60,0,1
Player_531,27,Forward,Africa,1604,8,5.0,44,0.0,33.8,0,53,0,1
Player_532,23,Defender,South America,1277,1,1.0,71,10.0,1.0,2,39,0,0
Player_533,24,Midfielder,Europe,2580,3,13.0,41,44.0,14.6,1,87,0,1
Player_534,26,Midfielder,Africa,2883,4,2.0,91,15.0,21.3,2,93,0,1
Player_535,21,Goalkeeper,Europe,2557,0,0.0,61,15.0,19.1,2,52,66,1
Player_536,31,Midfielder,Europe,2731,5,7.0,65,45.0,15.0,2,78,0,1
Player_537,30,Defender,Asia,3800,0,5.0,47,50.0,12.4,2,71,0,1
Player_538,18,Defender,Africa,1927,0,0.0,67,37.0,21.1,0,49,0,1
Player_539,21,Forward,Europe,1671,22,2.0,64,13.0,18.0,1,61,0,1
Player_540,31,Goalkeeper,Europe,2133,0,,64,16.0,,1,88,90,1
Player_541,28,Forward,Europe,3183,14,5.0,20,0.0,23.8,2,73,0,1
Player_542,23,Defender,South America,2346,1,4.0,71,,32.9,3,71,0,1
Player_543,28,Forward,Europe,1913,8,5.0,40,27.0,14.0,0,20,0,0
Player_544,24,Forward,Asia,2676,10,4.0,54,3.0,1.0,2,72,0,1
Player_545,24,Goalkeeper,South America,1620,0,0.0,67,27.0,17.9,0,49,144,1
Player_546,24,Goalkeeper,Asia,2367,0,0.0,62,1.0,9.2,1,67,100,1
Player_547,35,Defender,Europe,1770,1,1.0,75,,37.3,1,20,0,0
Player_548,18,Forward,Asia,1902,18,0.0,20,29.0,21.7,2,28,0,0
Player_549,22,Midfielder,Africa,1618,6,4.0,77,0.0,5.1,2,28,0,0
Player_550,24,Forward,South America,1877,16,0.0,40,29.0,45.8,0,37,0,1
Player_551,27,Goalkeeper,Asia,1117,0,0.0,34,34.0,17.9,1,62,48,1
Player_552,28,Defender,South America,3321,2,2.0,70,0.0,38.3,2,65,0,1
Player_553,28,Defender,South America,1262,0,4.0,64,47.0,16.8,2,20,0,0
Player_554,29,Goalkeeper,Asia,1846,0,0.0,80,18.0,1.0,1,47,155,1
Player_555,27,Goalkeeper,Asia,2165,0,0.0,86,22.0,21.1,3,58,97,0
Player_556,30,Defender,Africa,1698,4,1.0,56,37.0,13.7,1,56,0,1
Player_557,24,Forward,Europe,2164,14,5.0,20,0.0,31.9,0,73,0,1
Player_558,23,Midfielder,Europe,1384,1,0.0,68,6.0,3.5,3,43,0,0
Player_559,27,Defender,Africa,3400,0,4.0,84,2.0,21.0,0,68,0,1
Player_560,26,Midfielder,Africa,3105,8,9.0,63,0.0,14.9,1,93,0,1
Player_561,19,Midfielder,South America,1566,6,3.0,58,9.0,1.0,0,30,0,1
Player_562,28,Defender,Africa,60,0,0.0,60,32.0,15.0,2,38,0,0
Player_563,26,Forward,Asia,1152,14,6.0,33,38.0,1.1,2,61,0,0
Player_564,26,Midfielder,South America,1998,5,6.0,88,0.0,6.6,2,60,0,1
Player_565,23,Defender,South America,2740,5,1.0,80,0.0,29.3,1,77,0,1
Player_566,27,Goalkeeper,South America,1812,0,0.0,45,28.0,1.0,0,40,118,1
Player_567,26,Forward,Asia,3369,18,3.0,40,17.0,1.0,1,60,0,1
Player_568,23,Midfielder,South America,978,6,6.0,44,26.0,28.7,0,48,0,1
Player_569,24,Midfielder,South America,30,8,9.0,74,1.0,22.1,1,62,0,0
Player_570,23,Forward,Africa,3400,8,5.0,29,22.0,1.0,2,66,0,1
Player_571,21,Forward,Asia,2281,17,6.0,20,58.0,22.4,1,63,0,1
Player_572,26,Midfielder,Africa,2305,3,7.0,60,9.0,7.7,1,53,0,1
Player_573,26,Defender,Africa,2551,3,3.0,74,7.0,30.6,2,54,0,1
Player_574,22,Goalkeeper,South America,1621,0,0.0,86,36.0,25.3,0,61,63,1
Player_575,27,Goalkeeper,Africa,2124,0,0.0,82,15.0,,1,83,116,1
Player_576,23,Forward,Europe,2163,5,0.0,43,30.0,,1,45,0,1
Player_577,24,Goalkeeper,South America,868,0,0.0,90,0.0,36.8,0,59,62,1
Player_578,21,Goalkeeper,South America,2410,0,0.0,57,20.0,10.8,0,48,23,1
Player_579,26,Forward,Asia,1863,8,7.0,57,,12.9,3,52,0,0
Player_580,20,Forward,Europe,2333,15,7.0,20,2.0,4.8,3,76,0,1
Player_581,27,Defender,Europe,3098,1,1.0,87,23.0,37.0,2,79,0,1
Player_582,21,Defender,South America,1400,0,3.0,87,54.0,30.6,3,62,0,0
Player_583,23,Goalkeeper,Asia,1506,0,0.0,82,26.0,19.6,2,50,99,0
Player_584,31,Forward,Africa,2976,15,7.0,47,8.0,29.3,1,54,0,1
Player_585,30,Forward,Africa,1483,13,2.0,48,17.0,1.0,0,51,0,1
Player_586,23,Goalkeeper,Europe,2728,0,0.0,70,25.0,3.6,1,66,76,1
Player_587,29,Goalkeeper,Asia,3206,0,0.0,57,39.0,1.0,0,57,61,1
Player_588,20,Goalkeeper,Europe,1249,0,0.0,76,13.0,23.7,2,55,97,0
Player_589,28,Midfielder,Africa,2158,1,11.0,61,,15.3,2,61,0,1
Player_590,24,Defender,South America,2406,2,0.0,62,39.0,,3,100,0,1
Player_591,30,Forward,Europe,2886,3,7.0,39,6.0,20.5,2,89,0,1
Player_592,28,Midfielder,South America,1672,8,4.0,73,11.0,14.7,0,56,0,1
Player_593,21,Forward,Asia,3367,1,3.0,45,29.0,16.5,0,74,0,1
Player_594,27,Defender,South America,2061,4,3.0,83,0.0,16.8,3,70,0,1
Player_595,21,Goalkeeper,South America,2416,0,0.0,61,31.0,1.9,0,100,63,1
Player_596,26,Midfielder,Africa,2675,3,10.0,51,47.0,,3,66,0,1
Player_597,24,Defender,Africa,2685,0,0.0,66,0.0,45.3,3,66,0,1
Player_598,29,Midfielder,South America,2325,2,6.0,81,14.0,35.9,1,90,0,1
Player_599,29,Midfielder,South America,1924,1,4.0,72,28.0,1.0,1,44,0,1
Player_600,26,Midfielder,Africa,2033,11,8.0,89,13.0,32.1,2,99,0,1
Player_601,31,Goalkeeper,Europe,1544,0,0.0,66,11.0,25.3,0,55,64,1
Player_602,26,Defender,South America,988,4,0.0,70,11.0,35.2,2,20,0,0
Player_603,25,Goalkeeper,South America,2136,0,0.0,63,52.0,4.7,0,86,100,1
Player_604,31,Midfielder,South America,1799,3,11.0,76,,9.9,3,50,0,0
Player_605,29,Goalkeeper,Europe,1792,0,0.0,26,28.0,1.0,2,20,10,0
Player_606,29,Defender,Asia,2277,1,4.0,79,50.0,1.0,3,74,0,1
Player_607,19,Goalkeeper,Asia,2062,0,0.0,66,30.0,18.7,1,84,111,1
Player_608,34,Defender,Africa,2010,0,2.0,57,47.0,13.8,3,66,0,0
Player_609,24,Goalkeeper,Europe,2631,0,0.0,67,5.0,43.0,3,62,91,1
Player_610,28,Defender,South America,1221,2,0.0,82,0.0,28.4,0,61,0,1
Player_611,29,Defender,South America,2350,1,0.0,92,4.0,2.4,0,84,0,1
Player_612,22,Defender,Asia,30,0,0.0,62,16.0,21.6,2,59,0,0
Player_613,28,Midfielder,Asia,2085,5,9.0,89,20.0,11.0,3,60,0,0
Player_614,20,Defender,South America,2599,3,3.0,68,46.0,10.7,1,89,0,1
Player_615,25,Goalkeeper,South America,1834,0,0.0,78,26.0,23.4,0,46,88,1
Player_616,35,Defender,Asia,2910,3,2.0,85,28.0,18.4,3,70,0,1
Player_617,25,Defender,South America,297,2,1.0,93,18.0,1.0,1,44,0,0
Player_618,21,Defender,Europe,2484,2,3.0,58,18.0,1.0,3,85,0,1
Player_619,28,Forward,Europe,2497,12,6.0,64,12.0,20.1,0,58,0,1
Player_620,22,Goalkeeper,Asia,2258,0,0.0,86,12.0,14.5,2,68,73,1
Player_621,27,Midfielder,Europe,120,0,12.0,60,32.0,1.0,2,55,0,0
Player_622,28,Defender,South America,2430,0,2.0,52,12.0,33.4,1,86,0,1
Player_623,26,Goalkeeper,Asia,1615,0,0.0,79,18.0,1.0,3,56,89,0
Player_624,30,Defender,South America,1542,0,,74,0.0,3.3,2,86,0,1
Player_625,24,Midfielder,Asia,2638,3,0.0,67,12.0,12.0,0,73,0,1
Player_626,27,Defender,Europe,2109,0,2.0,40,0.0,29.1,2,82,0,1
Player_627,25,Midfielder,South America,1362,3,5.0,46,3.0,27.8,3,66,0,0
Player_628,24,Goalkeeper,South America,2653,0,0.0,41,31.0,5.9,0,79,82,1
Player_629,31,Defender,Asia,1675,3,1.0,67,14.0,5.3,2,44,0,0
Player_630,25,Defender,Europe,2344,2,3.0,83,0.0,31.0,3,57,0,1
Player_631,28,Forward,Africa,3800,15,0.0,41,8.0,6.6,0,95,0,1
Player_632,23,Goalkeeper,Europe,1716,0,,71,31.0,15.9,1,62,105,1
Player_633,18,Goalkeeper,Asia,1882,0,0.0,61,27.0,1.0,0,83,105,1
Player_634,26,Forward,Asia,2908,26,7.0,54,20.0,15.9,0,67,0,1
Player_635,22,Defender,South America,1787,0,1.0,44,21.0,17.5,0,47,0,1
Player_636,23,Goalkeeper,Africa,3400,0,0.0,90,0.0,21.5,0,65,59,1
Player_637,20,Midfielder,South America,2459,3,10.0,84,45.0,5.2,2,82,0,1
Player_638,28,Forward,Asia,1915,7,9.0,43,30.0,5.7,2,26,0,0
Player_639,23,Midfielder,Europe,2125,1,6.0,44,0.0,28.1,3,84,0,1
Player_640,24,Forward,South America,1589,5,3.0,49,36.0,10.6,0,27,0,0
Player_641,27,Midfielder,Asia,1705,3,12.0,82,21.0,1.0,1,48,0,1
Player_642,30,Forward,Europe,1974,20,8.0,64,24.0,26.8,1,66,0,1
Player_643,27,Midfielder,Asia,1899,4,7.0,50,15.0,34.4,2,20,0,0
Player_644,32,Goalkeeper,Asia,2873,0,0.0,63,28.0,18.0,2,93,119,1
Player_645,20,Defender,South America,2552,1,2.0,59,52.0,33.6,1,63,0,1
